Workshop,Experience ID,Participant ID,Created,Categories,Sources,Description,Tag,,,,,,,,,,,,,,,,,,
007,719,322,6/11/2020 14:53,career,"leadership,hr,manager",There is no career path for me or my team.,,,,,,,,,,,,,,,,,,,
007,720,223,6/11/2020 14:53,compensation,"leadership,hr,manager",I do not feel that I compensated fairly for the skills and work experience that I have obtained and my years of service at my current workplace.,,,,,,,,,,,,,,,,,,,
007,721,252,6/11/2020 14:54,access,manager,lack of information sharing from direct manager,,,,,,,,,,,,,,,,,,,
007,722,309,6/11/2020 14:54,life,"leadership,peers,reports",Do not have children so longer hours and more flexibility expected more regularly,,,,,,,,,,,,,,,,,,,
007,723,343,6/11/2020 14:54,compensation,leadership,"I believe my compensation is lower than it should be considering my skills, experience and contributions.",,,,,,,,,,,,,,,,,,,
007,724,270,6/11/2020 14:54,"access,learning,compensation,career,recognition,respect",policy,"As a disabled Veteran, the organization does not consider my time serving the country on the front lines as actual experience that is valuable to *company*. This is despite my learning many invaluable skills in the military that are innovative to this group. It would be nice to have my military experience count as time in service since it is public service just the same as anything I could have accomplished had I been at *company* instead. Nevertheless, not complaining just wishful thinking. *company* hired me when no one else would.",,,,,,,,,,,,,,,,,,,
007,725,212,6/11/2020 14:54,"access,skills,learning,compensation,life,recognition,respect,interactions","hr,manager,reports","during approved fmla leave from work -upon returning to work i was questioned about my ability to contribute at the same level as my peers as well as was told to not participate in certain groups until i could ""prove"" my capability",,,,,,,,,,,,,,,,,,,
007,726,277,6/11/2020 14:54,"respect,interactions","leadership,peers",Older white male colleague has repeatedly speculated to other older white men whether women in the office will return to work after getting married/having children or whether they will stay home.  He does not discuss whether men will return to work after similar life changes.,,,,,,,,,,,,,,,,,,,
007,727,351,6/11/2020 14:54,"access,recognition",leadership,I participated in many projects and did not get recognition.,,,,,,,,,,,,,,,,,,,
007,728,217,6/11/2020 14:54,"compensation,other",peers,I learned from a college that has a GED as their highest level of education that she gets paid way more than a group of us who have a Bachelors/Masters Degree. This person also shared their pay stub to a few of us that mentioned that they didnt believe the compensation.,,,,,,,,,,,,,,,,,,,
007,729,223,6/11/2020 14:55,learning,"leadership,hr,manager",Management does not really provide sufficient time for non-manager employees to obtain professional growth or knowledge.,,,,,,,,,,,,,,,,,,,
007,730,325,6/11/2020 14:55,career,leadership,Applied for 6 manager positions and have made it to the top 2 several times but were given to white colleagues.,,,,,,,,,,,,,,,,,,,
007,731,217,6/11/2020 14:56,"learning,career,other",leadership,I had no input in a job role change. And I've applied to multiple job opportunities (to grow) and the feedback I always get from the same managers is that I qualify or am a strong candidate and that an opportunity will come in due time.,,,,,,,,,,,,,,,,,,,
007,732,308,6/11/2020 14:56,"skills,career,other",manager,I was overlooked for a promotion even though I had more experience and background in the subject matter than the candidate that was hired. I am continuously being referred to as the SME when I'm the lower level.,,,,,,,,,,,,,,,,,,,
007,733,223,6/11/2020 14:57,career,"leadership,hr,manager",There are limited career opportunities that I am able to apply for and receive/get at *company*.,,,,,,,,,,,,,,,,,,,
007,734,222,6/11/2020 14:57,compensation,hr,"I was a contractor for a few years and during that time was not always treated equally with formal employees.  
We did the same work, at the same time, yet formal employees were always better treated: early dismissals, bonuses.  
It always felt like being a second-class citizen.",,,,,,,,,,,,,,,,,,,
007,735,259,6/11/2020 14:57,"access,skills,learning,compensation,career,interactions",leadership,"There's a ""buddy system"" at play in our department.  Guys who are cool with each other get the opportunities - they bring other along.",,,,,,,,,,,,,,,,,,,
007,602,288,6/11/2020 14:51,interactions,customers,"Several individuals at a member firm were very rude and belligerent towards myself and my female manager, but were perfectly kind and accommodating to our male director",,,,,,,,,,,,,,,,,,,
007,737,258,6/11/2020 14:57,recognition,"leadership,manager",I had one year where I performed all of the goals communicated to me and I was not recognized.,,,,,,,,,,,,,,,,,,,
007,738,304,6/11/2020 14:57,"access,learning,respect","leadership,manager",Often last to hear about critical information,,,,,,,,,,,,,,,,,,,
007,739,325,6/11/2020 14:57,life,manager,"There is an assumption by some managers that if you have no kids, you can work longer hours and on weekends to meet deadlines.",,,,,,,,,,,,,,,,,,,
007,742,223,6/11/2020 14:58,recognition,"leadership,manager",I am not recognized for my work and contributions to *company*.  I am not recognized for my years of service at *company*.,,,,,,,,,,,,,,,,,,,
007,743,259,6/11/2020 14:58,"access,career,recognition,respect","leadership,manager",I am judged by different standards than male peers. I have a different burden of proof for my ideas and statements.,,,,,,,,,,,,,,,,,,,
007,744,223,6/11/2020 14:59,respect,manager,I do not feel respected by management on a human level and on a work level.,,,,,,,,,,,,,,,,,,,
007,745,324,6/11/2020 14:59,"access,interactions",peers,As a woman in a male dominated profession it was difficult to be able to express my views without being dismissed.  I feel that I had to work harder to prove myself before given a fair opportunity by my peers. Now that I have been in the profession for many years its my hard work that speaks for itself.,,,,,,,,,,,,,,,,,,,
007,746,322,6/11/2020 14:59,"recognition,respect,interactions",leadership,"In a Zoom meeting, a member of leadership personally addressed everyone in the meeting except me.",,,,,,,,,,,,,,,,,,,
007,748,351,6/11/2020 14:59,"learning,career",leadership,I was not promoted with peers while we all have the same responsibilities and worked hard.,,,,,,,,,,,,,,,,,,,
007,749,259,6/11/2020 14:59,"access,skills,learning,career,interactions","leadership,hr,manager","D&I may exist in parts of *company*, but is largely absent and only paid lip service in others.",,,,,,,,,,,,,,,,,,,
007,750,329,6/11/2020 15:00,career,manager,Its difficult to learn how to advance within the current role.,,,,,,,,,,,,,,,,,,,
007,751,342,6/11/2020 15:01,career,"leadership,hr,manager","Not getting promoted, even within the same job family, despite having really good annual performance rating for consecutive years. When I question the reason the explanations were that it was due to politics and a vague reference to the fact that I have an accent. However, I am a native English speaker and my  accent is not normally an issue since people, both internal and external, understand me perfectly fine. This is frustrating because the lack of promotion is not due to my job performance or abilities.",,,,,,,,,,,,,,,,,,,
007,752,223,6/11/2020 15:01,access,"leadership,manager","I feel excluded from departmental non-manager work committees.  In addition, managers usually select the same people that they choose to be on the committees.",,,,,,,,,,,,,,,,,,,
007,753,312,6/11/2020 15:01,career,leadership,My former department had only white male executives and Level 50s. It made me feel like I could not move ahead no matter how high I performed.,,,,,,,,,,,,,,,,,,,
007,754,325,6/11/2020 15:01,recognition,manager,Not being recognized for the work done above and beyond relating to ERGs. I was told it will not count toward my performance evaluation.,,,,,,,,,,,,,,,,,,,
007,755,256,6/11/2020 15:02,"respect,interactions",peers,Male colleagues ignore my questions and ideas,,,,,,,,,,,,,,,,,,,
007,756,223,6/11/2020 15:03,other,"policy,leadership,hr,manager","*company* needs a lot of work to do on diversity and inclusion in its workplace.  Management training and workshops on topics of diversity and inclusion and unconscious bias should be required.  In addition, management needs training on respect in the workplace.",,,,,,,,,,,,,,,,,,,
007,757,322,6/11/2020 15:03,respect,"leadership,manager,peers",Information is not shared with me from leadership that is needed for my team.,,,,,,,,,,,,,,,,,,,
007,758,302,6/11/2020 15:03,respect,"peers,customers","An individual at a member firm referred to me as ""sweet heart"" multiple times and spoke down to me. My coworker told me to ignore it.",,,,,,,,,,,,,,,,,,,
007,759,277,6/11/2020 15:03,"respect,interactions",peers,"Older white male colleagues discuss politics and their opinions (which have been offensive to women, minorities, millennials, etc.) freely in front of others without regard to how their opinions actually affect the lives of people around them.",,,,,,,,,,,,,,,,,,,
007,760,256,6/11/2020 15:03,"recognition,respect","leadership,manager",Accomplishments are not recognized although similar or lesser ones by male colleagues are,,,,,,,,,,,,,,,,,,,
007,761,218,6/11/2020 15:04,compensation,hr,"A white male colleague moved from the Rockville office to the Boston office around the same time as I moved from the Rockville office to the Boston office. We were the same pay grade levels when moving and believe to have been very similar in salary. Both of us had success in the group we left and moved from our prior positions with great recommendations from our respective bosses. I had been with the company for one to two years longer. We both moved to Boston for lateral moves (pay grade level) to become *company* Associate Principal Examiners.  HR told me to expect a pay increase due to the Tier change, my salary was not increased. When I asked why, the answer I received was extremely vague. When he made the moves just months later, his salary WAS increased to reflect the Tier 1 Status pay for Boston.",,,,,,,,,,,,,,,,,,,
007,763,235,6/11/2020 15:04,"access,respect,interactions","manager,peers",They talk about how seamless their communication was and how great things were before I joined the team.,,,,,,,,,,,,,,,,,,,
007,764,310,6/11/2020 15:04,learning,leadership,Other peers are offered higher learning experiences that I am not.,,,,,,,,,,,,,,,,,,,
007,551,304,6/11/2020 14:50,"skills,respect,interactions","leadership,manager",My expertise is often overlooked,,,,,,,,,,,,,,,,,,,
007,766,262,6/11/2020 15:04,"access,skills,interactions",peers,"A decision was made about a system enhancement that directly impacts my team, and I was not asked for input.",,,,,,,,,,,,,,,,,,,
007,767,223,6/11/2020 15:04,interactions,"policy,leadership,manager","Given the nature of my daily duties and responsibilities at *company*, I do not have sufficient time to interact with my non-manager colleagues and peers.",,,,,,,,,,,,,,,,,,,
007,768,256,6/11/2020 15:04,"career,recognition",leadership,promotion was delayed in order to sync with male minority colleague,,,,,,,,,,,,,,,,,,,
007,769,286,6/11/2020 15:05,"learning,compensation,recognition",manager,"I'm constantly tasked with leading the team or assigned higher priority tasks than my peers, which results in putting my own goals and development on hold. It impedes my development. Unfortunately, still I receive little to no recognition and no promotion, while simultaneously hindering my ability to prioritize my own development.",,,,,,,,,,,,,,,,,,,
007,770,328,6/11/2020 15:05,"career,recognition,interactions","manager,peers","I have experienced being left out of meeting,being ""partnered"" on projects where another person was given most of the visible credit.",,,,,,,,,,,,,,,,,,,
007,772,252,6/11/2020 15:05,"recognition,interactions","leadership,manager",there is a certain level of group think that doesn't encourage other opinions or questioning of motives.,,,,,,,,,,,,,,,,,,,
007,773,317,6/11/2020 15:05,"respect,interactions",peers,"A co-worker started to tell a story then said 'I can't say it because you're here, it's locker room talk'. He then whispered it next to our male co-worker next to him while I was standing there.",,,,,,,,,,,,,,,,,,,
007,774,338,6/11/2020 15:05,"career,recognition,respect","leadership,manager",People at a higher job level within the team contribute at a lower level than team members at lower job levels.,,,,,,,,,,,,,,,,,,,
007,762,341,6/11/2020 15:04,"access,recognition,respect","leadership,manager",certain members of management take credit for the ideas of others,,,,,,,,,,,,,,,,,,,
007,778,260,6/11/2020 15:05,recognition,peers,"During a committee meeting, a coworker didn't give me credit for an item that I researched.",,,,,,,,,,,,,,,,,,,
007,779,314,6/11/2020 15:05,access,leadership,Noted that individuals who are being pushed for promotions or who management want to give exposure are usually selected for projects.,,,,,,,,,,,,,,,,,,,
007,780,258,6/11/2020 15:05,"career,recognition","leadership,manager",I expressed and interest in attending the Wharton program.  I was surprised to learn that a new Manager was selected even though I had voice my interest for the 3rd year.,,,,,,,,,,,,,,,,,,,
007,781,318,6/11/2020 15:05,learning,leadership,"During my review, I was asked about taking classes and I suggested the classes I wanted to take.  My supervisor said the classes were a waste of time.",,,,,,,,,,,,,,,,,,,
007,782,320,6/11/2020 15:05,"access,skills,recognition,respect",leadership,"I have been excluded from sharing my considered perspective in meetings with my senior management when that person ""overtalks"" my perspective or gainsays my views.",,,,,,,,,,,,,,,,,,,
007,783,327,6/11/2020 15:05,"respect,interactions",leadership,Invitations to staff to cross-train with my group were provided without my groups' management opinion,,,,,,,,,,,,,,,,,,,
007,784,341,6/11/2020 15:06,"access,skills,respect","leadership,manager","opportunities to attend meetings outside the office are often given to those who managers like to ""hang out with"" rather than the best suited for the role.",,,,,,,,,,,,,,,,,,,
007,785,256,6/11/2020 15:06,"respect,interactions",peers,male committee member excludes committee from decision making and actions,,,,,,,,,,,,,,,,,,,
007,786,201,6/11/2020 15:06,"access,career,recognition,respect,interactions",leadership,"Definitely agree that high visibility projects and promotions have been given to staff who have built a relationship with leadership. There is little use of a merit system. In fact the lack of inclusion may be more based on where you are located, not any visible differences!",,,,,,,,,,,,,,,,,,,
007,787,244,6/11/2020 15:06,"access,respect,interactions",peers,"When I, a woman, felt I was being treated inappropriately (uncalled for ""flirting"") by a *company*-contracted security guard, I shared how I felt uncomfortable with my peers, who are mostly men. They told me I was overreacting, however women interns understood how I felt and said they could see how the guard was making me feel that way. I told my male peers that I would directly ask the guard to stop and then if he did not, I would tell HR. I made this plan because I did believe the guard would stop after I was direct with him. My male peers, unbeknownst to me, apparently took it upon themselves to tell the guard ""not to talk"" to me. They then told me what I did. I felt like they took away my autonomy. I also felt like I lost control because while the guard's harassment stopped, he started acting weird in a different, avoidant way and I still don't actually know what was said to him. Before quarantine, I had to walk past this guard every day. There was no way to physically avoid him. I felt uncomfortable every morning.",,,,,,,,,,,,,,,,,,,
007,788,322,6/11/2020 15:06,"learning,recognition",leadership,The same group of people is targeted for special assignments and projects which leads to these individuals continually getting awards.,,,,,,,,,,,,,,,,,,,
007,789,315,6/11/2020 15:06,skills,"leadership,peers","I feel like my manager does an excellent job by including me in various meetings, training, and activities that will assist in providing a greater understanding resources available within the the department and company.",Positive experience,,,,,,,,,,,,,,,,,,
007,790,334,6/11/2020 15:06,access,leadership,Decisions made as to future state roles for my direct and indirect reports who I had worked with extensively over the years.  I was never asked for my opinion as to what I thought of a particular individual's placement.,,,,,,,,,,,,,,,,,,,
007,791,292,6/11/2020 15:06,"recognition,respect","leadership,manager",Department click that upper management seems to promote easily and quickly.,,,,,,,,,,,,,,,,,,,
007,792,213,6/11/2020 15:06,"access,compensation,career,respect",leadership,The focus on educational background and industry experience when considering candidates for management positions is a barrier for someone like me who is a strong contributor but doesn't have securities related education or experience outside of *company*.,,,,,,,,,,,,,,,,,,,
007,793,310,6/11/2020 15:06,"recognition,respect","leadership,manager",I often provide valuable input and opinions on projects and feel my work does not receive the recognition that other peers do.,,,,,,,,,,,,,,,,,,,
007,794,309,6/11/2020 15:06,interactions,leadership,"As a female, required to soften thoughts and opinions whereas it seems acceptable for male colleagues to be direct in delivering opinions or thoughts",,,,,,,,,,,,,,,,,,,
007,795,358,6/11/2020 15:06,recognition,manager,"Although I do the leg work for an assignment, my manager gets the recognition.",,,,,,,,,,,,,,,,,,,
007,796,280,6/11/2020 15:06,"access,skills,learning,recognition",leadership,My skills are not utilized as they should be.  The same person is used for projects.,,,,,,,,,,,,,,,,,,,
007,797,262,6/11/2020 15:06,"access,recognition,respect,interactions",leadership,Recognition for a very high profile project was given in a way that emphasized politics rather than actual contribution to the project.,,,,,,,,,,,,,,,,,,,
007,798,338,6/11/2020 15:06,"recognition,respect","leadership,manager","My accomplishments are not acknowledged or recognized by management, making me feel invisible.",,,,,,,,,,,,,,,,,,,
007,799,341,6/11/2020 15:06,"access,respect","leadership,manager,peers","not liking sports is viewed suspiciously,",,,,,,,,,,,,,,,,,,,
007,800,329,6/11/2020 15:06,respect,leadership,Several times items related to my work have been documented that simply were not true. Management did not validate the items they were taken at face value without any comments from me.,,,,,,,,,,,,,,,,,,,
007,801,221,6/11/2020 15:06,recognition,"manager,peers",I have two graduate degrees and over a decade of industry experience but I was  brought in at a lower grade than peers with no industry experience and less education. My understanding is that this is because I am foreign born (and have a non-traditional name). Now it's an uphill task to get promoted to my grade level.,,,,,,,,,,,,,,,,,,,
007,802,286,6/11/2020 15:06,"skills,recognition,respect,interactions","leadership,manager","I've had ideas and essentially, my manager either took it as his own, or dismissed it because of my role level.",,,,,,,,,,,,,,,,,,,
007,803,295,6/11/2020 15:07,access,leadership,"Athough I am leading a project, I am not included in meetings that senior leadership has with my peers in discussing the project. I am only told about these meetings and the decisions made in these meetings after the fact. I believe this is because folks seem to ignore my existence.",,,,,,,,,,,,,,,,,,,
007,804,312,6/11/2020 15:07,respect,leadership,"I've had a Senior Leader in my leadership chain make ""off color"" remarks, repeatedly.  Because they are in charge, I didn't feel comfortable saying anything.  Other leaders didn't speak up either.",,,,,,,,,,,,,,,,,,,
007,806,248,6/11/2020 15:07,"recognition,respect","manager,peers",My suggestions and improvements have been passed to management and provided to upper management without giving recognition to me as the person who made the suggestion. Management took the suggestion as their idea.,,,,,,,,,,,,,,,,,,,
007,808,341,6/11/2020 15:07,"access,respect,interactions","leadership,manager","judged for not being a drinker, not liking happy hour",,,,,,,,,,,,,,,,,,,
007,810,320,6/11/2020 15:07,"access,recognition,respect",leadership,Senior management have been less than inclusive in soliciting my perspective despite my entreaties to share my views.,,,,,,,,,,,,,,,,,,,
007,811,201,6/11/2020 15:07,"compensation,career,recognition",manager,My manager is a woman and doesn't fight for our team in compensation discussions. She backs down.,,,,,,,,,,,,,,,,,,,
007,812,273,6/11/2020 15:07,respect,leadership,Led an LGBT resource group (outside of *company*) that was scrutinized more than other resource groups,,,,,,,,,,,,,,,,,,,
007,813,343,6/11/2020 15:07,career,"leadership,hr",I have demonstrated my ability to deliver on all assignments and have asked my manager for feedback as to how I can advance in the deparment over the last 2 1/2 years since joining.  My manager assured me I was doing a good job and had no areas for development.  I was not promoted but a younger colleague was promoted twice.,,,,,,,,,,,,,,,,,,,
007,814,317,6/11/2020 15:07,"access,compensation,career,recognition,interactions",leadership,"Someone told me that a woman was complaining to him about how hard it is to be a woman here and to be promoted. He then told me it was her fault for not joining the in-crowd, but the in-crowd does not welcome women.",,,,,,,,,,,,,,,,,,,
007,815,328,6/11/2020 15:07,"skills,learning,career",manager,I was hired in a lower entry level for my experience and was not allowed to advance until I proven myself more than others similarly situated.,,,,,,,,,,,,,,,,,,,
007,816,235,6/11/2020 15:07,"respect,interactions",leadership,"When my manager was giving me a really hard time and it seemed like gaslighting and had veered into abusive, I talked to an EVP and he told me to just do whatever my manager wanted/how she wanted it done and dismissed my concerns outright. He didn't pay me any attention until someone that had his ear told him that she was very disappointed in his reaction to me.",,,,,,,,,,,,,,,,,,,
007,817,318,6/11/2020 15:07,respect,leadership,"Some of peers have come back to tell me that the supervisor spoke very critical of me in a way that if they didn't know me, they would have a negative opinion of me.",,,,,,,,,,,,,,,,,,,
007,818,216,6/11/2020 15:07,"access,skills,learning,recognition,respect,interactions","policy,leadership,manager","My former manager changed my reports without consulting me.  Sometimes it was minor, a team member would ask a question but I couldn't answer because I didn't write it.  But at one point an exception to a rule was reduced to an observation without discussing it with me.  It put me in an awkward position when I discovered it because I didn't know if my conclusion was wrong or why.  I ended up discussing it with a trusted manager in another office and escalating the issue to the Ethics team.  I feel *company* has checks and balances to help employees in tough situations, I don't feel all employees take advantage of them.",,,,,,,,,,,,,,,,,,,
007,819,292,6/11/2020 15:07,respect,"leadership,manager",African American's are not highly regarded,,,,,,,,,,,,,,,,,,,
007,820,278,6/11/2020 15:07,respect,leadership,"At a prior employer, a senior ""well-respected"" colleague insulted my religion.  It happened nearly 20 years ago, but I still remember how aghast I was and how disappointed I was that no one else in attendance said anything then (or even afterwards to me).",,,,,,,,,,,,,,,,,,,
007,821,340,6/11/2020 15:07,"access,learning,career,recognition,interactions",leadership,I felt excluded from transformation projects due to not having prior relationships with transformation leadership. I was again excluded from the second wave wave of projects and those who participated previously were tapped to do this again. I volunteered again but did not get selected. Am I too old? Been at *company* too long?,,,,,,,,,,,,,,,,,,,
007,822,314,6/11/2020 15:07,recognition,"leadership,manager",Noticed that most of the people who receive the highest awards (e.g. Presidents)  appear to be management or persons from headquarters.,,,,,,,,,,,,,,,,,,,
007,823,260,6/11/2020 15:07,career,leadership,nepotism at *company*,,,,,,,,,,,,,,,,,,,
007,824,259,6/11/2020 15:07,"respect,interactions",leadership,"A senior male leader in describing a project to a large audience, directed a comment at me - he wanted to make it clear that a blotter wasn't something I used on my face.  I was one of 2 women in the room.",,,,,,,,,,,,,,,,,,,
007,825,327,6/11/2020 15:07,"life,respect",leadership,Often considered to not be available while working at home which is a widespread misconception,,,,,,,,,,,,,,,,,,,
007,826,358,6/11/2020 15:07,compensation,hr,"I believe that new hires are eligible for more pay at my grade level, but because I was an internal transfer, I am disadvantaged.",,,,,,,,,,,,,,,,,,,
007,827,209,6/11/2020 15:07,"respect,interactions","leadership,manager,peers","When I asked my manager for a promotion, she told a group of managers, who then told my peers. I felt embarrassed as this should have been a private conversation between myself and my manager.",,,,,,,,,,,,,,,,,,,
007,828,218,6/11/2020 15:07,"compensation,career","policy,leadership,hr","The ""former"" OFDMI groups have a requirement of being in OFDMI (not just *company*) for eight years to become a Principal Investigator. However, they have hired Associate Principal Investigators with less than eight years in the department as managers, each time they were white males promoted to management.",,,,,,,,,,,,,,,,,,,
007,830,329,6/11/2020 15:08,compensation,"leadership,manager,peers",I found out that I am grossly underpaid with respect to my colleagues.,,,,,,,,,,,,,,,,,,,
007,832,315,6/11/2020 15:08,"respect,interactions","leadership,manager,peers",I was introduced to everyone of all levels on the team during my first week.,Positive experience,,,,,,,,,,,,,,,,,,
007,833,264,6/11/2020 15:08,"life,respect,other","manager,peers","My former director had a small dinner party at his house. I immediately noticed none of my female co workers were in attendance, and later found they were not invited either.

Had I known the intention behind the dinner, being nothing more than a ‚ 'boys night‚', I would have absolutely declined the invitation.

It went completely against the Diversity training we had taken within weeks before.

I brought it up to my female coworkers as they have worked under this individual far longer than I have and did not receive the same respect that I did. 

What was the most concerning part, was no one else that attended spoke up for our female colleagues even after I brought it to their attention.",,,,,,,,,,,,,,,,,,,
007,834,238,6/11/2020 15:08,"access,skills,learning,career,recognition,respect,interactions",manager,"When my manager and I had a phone conference to refer a matter to Enforcement, he presented the case, even though I had done all the work and it was my case. As he talked through the main points of the case, he kept saying that I (me) would explain certain details, but by the time he was done, there was almost nothing left for me to say. I felt like he thought I was not capable of doing the presentation, enough though I'm very experienced (lawyer for 20 years) and quite capable of speaking for myself.",,,,,,,,,,,,,,,,,,,
007,835,318,6/11/2020 15:08,skills,leadership,I'm always given the work that no one wants to do.,,,,,,,,,,,,,,,,,,,
007,704,316,6/11/2020 14:53,"access,respect","leadership,peers","A few years ago I was taken off of a project/task that I had been doing for a long time and it was given to someone much younger with not as much experience at the task. I saw it as favoritism, but I am not sure what the driving force was. It took a while to process emotionally since I was told the decision was not performance driven. Just wanted someone else to do the job.",,,,,,,,,,,,,,,,,,,
007,837,317,6/11/2020 15:08,"access,respect,interactions",peers,"When I first started working here, the men who sat near me would go out to lunch together every day. I asked to join but was told I couldn't.",,,,,,,,,,,,,,,,,,,
007,838,320,6/11/2020 15:08,"access,learning,career",leadership,I have been excluded from participating in meeting or opportunities that would enhance my skills or knowledge in areas that are critical to my workflow.,,,,,,,,,,,,,,,,,,,
007,839,316,6/11/2020 15:08,"skills,respect","leadership,manager","There are times that I don't understand the distribution of work / projects in my department. We all have different skill sets, but at times we are treated as interchangeable. I understand not having a single point of failure, but at times it feels like I could be training my replacement. After all, I was hired for my skill set.",,,,,,,,,,,,,,,,,,,
007,840,284,6/11/2020 15:08,"learning,compensation,respect",manager,"As a middle level manager I am the closest to my team from a performance standpoint, yet I am excluded from any discussions regarding their merit or bonus increase % in regards to their compensation.",,,,,,,,,,,,,,,,,,,
007,841,334,6/11/2020 15:08,"respect,interactions",leadership,Perception that i have been intentionally ignored on occasion when in the same room with senior management.,,,,,,,,,,,,,,,,,,,
007,842,299,6/11/2020 15:08,"access,skills,respect,interactions","leadership,peers","I was assigned a task to complete which was later reassigned and I found out in an ""oh by the way"" conversation.",,,,,,,,,,,,,,,,,,,
007,844,248,6/11/2020 15:08,"skills,career,recognition,respect","manager,peers",Created management reports and provided to peers and managers without recognition.,,,,,,,,,,,,,,,,,,,
007,919,302,6/11/2020 15:39,"access,interactions","manager,peers","The women in my district office (which there are VERY few of), were almost always excluded from lunch outings with management.",,,,,,,,,,,,,,,,,,,
007,846,317,6/11/2020 15:09,"respect,interactions",peers,"A co-worker told me there was no such thing as ""drama-free"" bridal parties.",,,,,,,,,,,,,,,,,,,
007,847,262,6/11/2020 15:09,"access,career,recognition,respect","leadership,peers",My team's role is often not incorporated into project timelines and is included as an afterthought.,,,,,,,,,,,,,,,,,,,
007,848,322,6/11/2020 15:09,"access,recognition,respect","leadership,manager,peers",My team is only given the opportunity to participate in projects when I push and remind management of their skills.  This is not the case for other teams.,,,,,,,,,,,,,,,,,,,
007,849,315,6/11/2020 15:09,learning,"leadership,hr,manager",There were many opportunities for learning.,Positive experience,,,,,,,,,,,,,,,,,,
007,850,226,6/11/2020 15:09,access,leadership,Management has favorites within our department. I feel more opportunities are provided to these employees.,,,,,,,,,,,,,,,,,,,
007,851,235,6/11/2020 15:09,"access,interactions",manager,Networking and getting other points of view is very important. My manager says not to speaker to anyone but her. She specifically said not to talk to HR. I told her manager and he had no issue with it.,,,,,,,,,,,,,,,,,,,
007,705,253,6/11/2020 14:53,recognition,"leadership,manager,peers","Coming from a situation where my characteristics are primarily historically privileged, I have honestly never felt excluded because of personal characteristics. I have felt overlooked and not recognized/respected, but never because of my personal characteristics.",,,,,,,,,,,,,,,,,,,
007,853,217,6/11/2020 15:09,"access,skills,recognition,respect",manager,"A manager once asked on the floor for assistance in which I raised my hand and volunteer to help, he then said ""No, I will ask the expert"" referring to my co-worker who sat next to me. This made me feel not only excluded but not valued as part of his team.",,,,,,,,,,,,,,,,,,,
007,854,327,6/11/2020 15:09,"respect,interactions",customers,A former *company* employee and securities industry member that I have met often continuously pronounces my name incorrectly,,,,,,,,,,,,,,,,,,,
007,855,222,6/11/2020 15:09,career,manager,"I was told once during a mentoring session that people with beards do not get hired.
I do not know what validity there was to that but it always felt odd.",,,,,,,,,,,,,,,,,,,
007,856,362,6/11/2020 15:09,recognition,"leadership,manager,peers","because of having an outgoing personality - ability to socialize and connect people- those traits are not seen as professional or worthy of recognition - sometimes overlooked because ""i'll understand"" and get my recognition one day",,,,,,,,,,,,,,,,,,,
007,857,320,6/11/2020 15:09,career,leadership,People that look like me were either demoted or non-existent in direct management and I was excluded from that opportunity and no explanation was given as to why I was not considered.,,,,,,,,,,,,,,,,,,,
007,706,328,6/11/2020 14:53,"access,skills,learning,recognition,interactions","policy,leadership,peers","I have experienced being left out of meeting,being ""partnered on projects where another person was given most of the visible credit.  Not being able to advance until I proved myself when it appeared others were given a greater benefit of the doubt.  I have not always been given projects that would lead to visibility or that were given consideration by members of upper management.",,,,,,,,,,,,,,,,,,,
007,859,328,6/11/2020 15:09,"career,recognition","leadership,manager",I was consistently given projects that would not lead to visibility or selected to present in forums where upper management wouldn't be present.,,,,,,,,,,,,,,,,,,,
007,860,221,6/11/2020 15:09,respect,manager,"I have a female manager who is combative and argumentative in one to one interactions; manager comes unprepared to meetings, discounts the work that I presented.",,,,,,,,,,,,,,,,,,,
007,861,302,6/11/2020 15:09,"respect,interactions",peers,I have heard colleagues complain about working with single mothers,,,,,,,,,,,,,,,,,,,
007,862,329,6/11/2020 15:09,"skills,respect","leadership,manager","Management does not appear to truly my acknowledge skills. I often have to ""prove"" that I am capable to do the examination assigned.",,,,,,,,,,,,,,,,,,,
007,863,292,6/11/2020 15:09,respect,leadership,Upper Management doesn't even believe Black Lives Matter,,,,,,,,,,,,,,,,,,,
007,865,363,6/11/2020 15:09,compensation,peers,Upon being hired finding out less qualified individuals hired at the same time were given higher titles and compensation.,,,,,,,,,,,,,,,,,,,
007,866,230,6/11/2020 15:09,career,manager,Heard a Senior Director make a joke on how individuals of a certain ethnicity can't present well.,,,,,,,,,,,,,,,,,,,
007,867,345,6/11/2020 15:09,access,manager,Not included in meetings or conversation on things which I should be involved. The incorrect information is provided and I usually have to correct it.,,,,,,,,,,,,,,,,,,,
007,868,286,6/11/2020 15:09,"access,learning,compensation,recognition,respect,interactions","leadership,manager,peers","No idea what my manager does on a day to day basis, while I can't carve out time to focus on development because I'm carrying a lot of the team. She doesn't feel the need to be transparent about the work distribution, as often, many supervisors feel.",,,,,,,,,,,,,,,,,,,
007,869,309,6/11/2020 15:09,"life,interactions",leadership,"As a female, feel pressure to suppress my emotions and to always have a smile regardless of what is going on around me",,,,,,,,,,,,,,,,,,,
007,870,249,6/11/2020 15:09,"compensation,life","leadership,manager,peers","Departments within *company* have different policies. For example, the remote work benefit was adopted by one department a few years before it was allowed in my department. And when it finally was implemented in my department,it was frowned upon by some of our senior managers.",,,,,,,,,,,,,,,,,,,
